dataset_name,downscaling_factor,yarin_gal_uci_split_indices,max_dataset_size,standardize,select_timesteps,temporal_downscaling_factor,validation_ratio,model,uncertainty_quantification,report_every,seed,distributed_training,backbone,batch_size,batch_accumulation,eval_batch_size,n_epochs,early_stopping,init,learning_rate,warmup_lr,lr_schedule,optimizer,gradient_clipping,alpha,n_samples_uq,weight_decay,n_val_samples,data_loader_pin_memory,dropout,hidden_dim,n_layers,n_timesteps,beta_endpoints,distributional_method,loss,closed_form,concat_condition_diffusion,evaluate,val_only,x_T_sampling_method,conditional_free_guidance_training,ddim_churn,noise_schedule,regressor,tau,n_ndp_heads,n_components,gamma,rank,mvnormal_method,n_train_samples,loss_lambda,noise_dim,metrics_plots,filename_to_validate,t_training,MSEValidation,RMSEValidation,EnergyScoreValidation,CRPSValidation,Gaussian NLLValidation,C95Validation,C90Validation,C75Validation,C50Validation,MSETest,RMSETest,EnergyScoreTest,CRPSTest,Gaussian NLLTest,C95Test,C90Test,C75Test,C50Test,experiment,source_file,method,run_id,dataset,NumberParameters,t_training_avg,t_training_med,t_training_std,MSETrain,RMSETrain,EnergyScoreTrain,CRPSTrain,Gaussian NLLTrain,C95Train,C90Train,C75Train,C50Train,CoverageTrain,QICETrain,CoverageTest,QICETest
1D_Burgers,4,0,1000,True,random,2,0.0,UNet,diffusion,25,1,False,default,128,1,1024,5000,150,default,0.0005,100,step,adam,1,0.05,100,0.0,10,False,0.1,64,2,50,"(0.001, 0.2)",normal,crps,False,True,True,False,standard,False,1.0,linear,,1.0,4,10,5.0,10,lora,10,0.001,10,False,"['results/Burgers/normal/Datetime_20250829_011108_Loss_1D_Burgers_UNet_diffusion_normal_T50_DDIM1.pt', 'results/Burgers/normal/Datetime_20250829_055406_Loss_1D_Burgers_UNet_diffusion_normal_T50_DDIM1.pt', 'results/Burgers/normal/Datetime_20250829_094848_Loss_1D_Burgers_UNet_diffusion_normal_T50_DDIM1.pt', 'results/Burgers/normal/Datetime_20250829_162243_Loss_1D_Burgers_UNet_diffusion_normal_T50_DDIM1.pt', 'results/Burgers/normal/Datetime_20250829_200305_Loss_1D_Burgers_UNet_diffusion_normal_T50_DDIM1.pt']",-1,2e-07,0.0004552,0.0031364,0.0001133,-7.0923367,0.9733334,0.9522222,0.8433334,0.3311111,3e-07,0.0005465,0.003104,0.0001067,-7.1117015,0.9770001,0.951,0.8430001,0.33,Burgers,Burgers/normal/test.csv,normal,1,1D_Burgers,,,,,,,,,,,,,,,,,
1D_Burgers,4,0,1000,True,random,2,0.0,UNet,diffusion,25,2,False,default,128,1,1024,5000,150,default,0.0005,100,step,adam,1,0.05,100,0.0,10,False,0.1,64,2,50,"(0.001, 0.2)",normal,crps,False,True,True,False,standard,False,1.0,linear,,1.0,4,10,5.0,10,lora,10,0.001,10,False,"['results/Burgers/normal/Datetime_20250829_011108_Loss_1D_Burgers_UNet_diffusion_normal_T50_DDIM1.pt', 'results/Burgers/normal/Datetime_20250829_055406_Loss_1D_Burgers_UNet_diffusion_normal_T50_DDIM1.pt', 'results/Burgers/normal/Datetime_20250829_094848_Loss_1D_Burgers_UNet_diffusion_normal_T50_DDIM1.pt', 'results/Burgers/normal/Datetime_20250829_162243_Loss_1D_Burgers_UNet_diffusion_normal_T50_DDIM1.pt', 'results/Burgers/normal/Datetime_20250829_200305_Loss_1D_Burgers_UNet_diffusion_normal_T50_DDIM1.pt']",-1,7e-07,0.0008409,0.0038811,0.0001272,-7.0469022,0.9655556,0.9366667,0.7911111,0.1688889,4e-07,0.0006626,0.0040013,0.000139,-7.0114975,0.955,0.923,0.767,0.152,Burgers,Burgers/normal/test.csv,normal,2,1D_Burgers,,,,,,,,,,,,,,,,,
1D_Burgers,4,0,1000,True,random,2,0.0,UNet,diffusion,25,3,False,default,128,1,1024,5000,150,default,0.0005,100,step,adam,1,0.05,100,0.0,10,False,0.1,64,2,50,"(0.001, 0.2)",normal,crps,False,True,True,False,standard,False,1.0,linear,,1.0,4,10,5.0,10,lora,10,0.001,10,False,"['results/Burgers/normal/Datetime_20250829_011108_Loss_1D_Burgers_UNet_diffusion_normal_T50_DDIM1.pt', 'results/Burgers/normal/Datetime_20250829_055406_Loss_1D_Burgers_UNet_diffusion_normal_T50_DDIM1.pt', 'results/Burgers/normal/Datetime_20250829_094848_Loss_1D_Burgers_UNet_diffusion_normal_T50_DDIM1.pt', 'results/Burgers/normal/Datetime_20250829_162243_Loss_1D_Burgers_UNet_diffusion_normal_T50_DDIM1.pt', 'results/Burgers/normal/Datetime_20250829_200305_Loss_1D_Burgers_UNet_diffusion_normal_T50_DDIM1.pt']",-1,5e-07,0.0007389,0.0030037,0.0001004,-7.2410216,0.9722223,0.9433333,0.8544444,0.4066667,1.5e-06,0.0012293,0.0035266,0.0001076,-7.2419677,0.961,0.9350001,0.8420001,0.396,Burgers,Burgers/normal/test.csv,normal,3,1D_Burgers,,,,,,,,,,,,,,,,,
1D_Burgers,4,0,1000,True,random,2,0.0,UNet,diffusion,25,4,False,default,128,1,1024,5000,150,default,0.0005,100,step,adam,1,0.05,100,0.0,10,False,0.1,64,2,50,"(0.001, 0.2)",normal,crps,False,True,True,False,standard,False,1.0,linear,,1.0,4,10,5.0,10,lora,10,0.001,10,False,"['results/Burgers/normal/Datetime_20250829_011108_Loss_1D_Burgers_UNet_diffusion_normal_T50_DDIM1.pt', 'results/Burgers/normal/Datetime_20250829_055406_Loss_1D_Burgers_UNet_diffusion_normal_T50_DDIM1.pt', 'results/Burgers/normal/Datetime_20250829_094848_Loss_1D_Burgers_UNet_diffusion_normal_T50_DDIM1.pt', 'results/Burgers/normal/Datetime_20250829_162243_Loss_1D_Burgers_UNet_diffusion_normal_T50_DDIM1.pt', 'results/Burgers/normal/Datetime_20250829_200305_Loss_1D_Burgers_UNet_diffusion_normal_T50_DDIM1.pt']",-1,3e-07,0.0005911,0.0038756,0.0001273,-7.0702662,0.96,0.9355556,0.7488889,0.1355556,5e-07,0.0006966,0.004063,0.0001339,-7.0621219,0.965,0.9390001,0.756,0.163,Burgers,Burgers/normal/test.csv,normal,4,1D_Burgers,,,,,,,,,,,,,,,,,
1D_Burgers,4,0,1000,True,random,2,0.0,UNet,diffusion,25,5,False,default,128,1,1024,5000,150,default,0.0005,100,step,adam,1,0.05,100,0.0,10,False,0.1,64,2,50,"(0.001, 0.2)",normal,crps,False,True,True,False,standard,False,1.0,linear,,1.0,4,10,5.0,10,lora,10,0.001,10,False,"['results/Burgers/normal/Datetime_20250829_011108_Loss_1D_Burgers_UNet_diffusion_normal_T50_DDIM1.pt', 'results/Burgers/normal/Datetime_20250829_055406_Loss_1D_Burgers_UNet_diffusion_normal_T50_DDIM1.pt', 'results/Burgers/normal/Datetime_20250829_094848_Loss_1D_Burgers_UNet_diffusion_normal_T50_DDIM1.pt', 'results/Burgers/normal/Datetime_20250829_162243_Loss_1D_Burgers_UNet_diffusion_normal_T50_DDIM1.pt', 'results/Burgers/normal/Datetime_20250829_200305_Loss_1D_Burgers_UNet_diffusion_normal_T50_DDIM1.pt']",-1,5e-07,0.0007314,0.003317,0.0001103,-7.1916904,0.9677778,0.9422222,0.7855556,0.2033333,8e-07,0.000904,0.0036628,0.0001142,-7.1788373,0.9630001,0.941,0.7870001,0.208,Burgers,Burgers/normal/test.csv,normal,5,1D_Burgers,,,,,,,,,,,,,,,,,
1D_Burgers,4,0,1000,True,random,2,0.0,UNet,diffusion,25,1,False,default,128,1,1024,5000,150,default,0.0005,0,step,adam,1,0.05,100,0.0,10,False,0.1,64,2,50,"(0.001, 0.2)",sample,crps,False,True,True,False,standard,False,1.0,linear,,1.0,4,10,5.0,10,lora,3,0.001,10,False,"['results/Burgers/sample/Datetime_20250831_043319_Loss_1D_Burgers_UNet_diffusion_sample_T50_DDIM1.pt', 'results/Burgers/sample/Datetime_20250831_103423_Loss_1D_Burgers_UNet_diffusion_sample_T50_DDIM1.pt', 'results/Burgers/sample/Datetime_20250831_163039_Loss_1D_Burgers_UNet_diffusion_sample_T50_DDIM1.pt', 'results/Burgers/sample/Datetime_20250831_194147_Loss_1D_Burgers_UNet_diffusion_sample_T50_DDIM1.pt', 'results/Burgers/sample/Datetime_20250901_022514_Loss_1D_Burgers_UNet_diffusion_sample_T50_DDIM1.pt']",-1,4e-07,0.0006489,0.0029431,0.0001256,-7.0663815,0.61,0.5133333,0.3033333,0.0822222,3e-07,0.000521,0.0028504,0.0001141,-7.0758162,0.6350001,0.545,0.329,0.09,Burgers,Burgers/sample/test.csv,sample,1,1D_Burgers,,,,,,,,,,,,,,,,,
1D_Burgers,4,0,1000,True,random,2,0.0,UNet,diffusion,25,2,False,default,128,1,1024,5000,150,default,0.0005,0,step,adam,1,0.05,100,0.0,10,False,0.1,64,2,50,"(0.001, 0.2)",sample,crps,False,True,True,False,standard,False,1.0,linear,,1.0,4,10,5.0,10,lora,3,0.001,10,False,"['results/Burgers/sample/Datetime_20250831_043319_Loss_1D_Burgers_UNet_diffusion_sample_T50_DDIM1.pt', 'results/Burgers/sample/Datetime_20250831_103423_Loss_1D_Burgers_UNet_diffusion_sample_T50_DDIM1.pt', 'results/Burgers/sample/Datetime_20250831_163039_Loss_1D_Burgers_UNet_diffusion_sample_T50_DDIM1.pt', 'results/Burgers/sample/Datetime_20250831_194147_Loss_1D_Burgers_UNet_diffusion_sample_T50_DDIM1.pt', 'results/Burgers/sample/Datetime_20250901_022514_Loss_1D_Burgers_UNet_diffusion_sample_T50_DDIM1.pt']",-1,5e-07,0.0007323,0.0028648,0.0001103,-7.1591692,0.6833333,0.5777778,0.3522222,0.0466667,4e-07,0.0006027,0.0029778,0.0001198,-7.1303782,0.661,0.553,0.339,0.041,Burgers,Burgers/sample/test.csv,sample,2,1D_Burgers,,,,,,,,,,,,,,,,,
1D_Burgers,4,0,1000,True,random,2,0.0,UNet,diffusion,25,3,False,default,128,1,1024,5000,150,default,0.0005,0,step,adam,1,0.05,100,0.0,10,False,0.1,64,2,50,"(0.001, 0.2)",sample,crps,False,True,True,False,standard,False,1.0,linear,,1.0,4,10,5.0,10,lora,3,0.001,10,False,"['results/Burgers/sample/Datetime_20250831_043319_Loss_1D_Burgers_UNet_diffusion_sample_T50_DDIM1.pt', 'results/Burgers/sample/Datetime_20250831_103423_Loss_1D_Burgers_UNet_diffusion_sample_T50_DDIM1.pt', 'results/Burgers/sample/Datetime_20250831_163039_Loss_1D_Burgers_UNet_diffusion_sample_T50_DDIM1.pt', 'results/Burgers/sample/Datetime_20250831_194147_Loss_1D_Burgers_UNet_diffusion_sample_T50_DDIM1.pt', 'results/Burgers/sample/Datetime_20250901_022514_Loss_1D_Burgers_UNet_diffusion_sample_T50_DDIM1.pt']",-1,1.1e-06,0.0010478,0.0046506,0.0001701,-6.9010806,0.5333334,0.4055556,0.1755556,0.0022222,2.7e-06,0.001644,0.0052908,0.0001831,-6.9069138,0.486,0.364,0.138,0.003,Burgers,Burgers/sample/test.csv,sample,3,1D_Burgers,,,,,,,,,,,,,,,,,
1D_Burgers,4,0,1000,True,random,2,0.0,UNet,diffusion,25,4,False,default,128,1,1024,5000,150,default,0.0005,0,step,adam,1,0.05,100,0.0,10,False,0.1,64,2,50,"(0.001, 0.2)",sample,crps,False,True,True,False,standard,False,1.0,linear,,1.0,4,10,5.0,10,lora,3,0.001,10,False,"['results/Burgers/sample/Datetime_20250831_043319_Loss_1D_Burgers_UNet_diffusion_sample_T50_DDIM1.pt', 'results/Burgers/sample/Datetime_20250831_103423_Loss_1D_Burgers_UNet_diffusion_sample_T50_DDIM1.pt', 'results/Burgers/sample/Datetime_20250831_163039_Loss_1D_Burgers_UNet_diffusion_sample_T50_DDIM1.pt', 'results/Burgers/sample/Datetime_20250831_194147_Loss_1D_Burgers_UNet_diffusion_sample_T50_DDIM1.pt', 'results/Burgers/sample/Datetime_20250901_022514_Loss_1D_Burgers_UNet_diffusion_sample_T50_DDIM1.pt']",-1,1e-07,0.0003789,0.002703,0.0001101,-7.1085949,0.6422222,0.5422223,0.2711111,0.0177778,2e-07,0.0004626,0.0028807,0.0001168,-7.0970364,0.628,0.534,0.28,0.03,Burgers,Burgers/sample/test.csv,sample,4,1D_Burgers,,,,,,,,,,,,,,,,,
1D_Burgers,4,0,1000,True,random,2,0.0,UNet,diffusion,25,5,False,default,128,1,1024,5000,150,default,0.0005,0,step,adam,1,0.05,100,0.0,10,False,0.1,64,2,50,"(0.001, 0.2)",sample,crps,False,True,True,False,standard,False,1.0,linear,,1.0,4,10,5.0,10,lora,3,0.001,10,False,"['results/Burgers/sample/Datetime_20250831_043319_Loss_1D_Burgers_UNet_diffusion_sample_T50_DDIM1.pt', 'results/Burgers/sample/Datetime_20250831_103423_Loss_1D_Burgers_UNet_diffusion_sample_T50_DDIM1.pt', 'results/Burgers/sample/Datetime_20250831_163039_Loss_1D_Burgers_UNet_diffusion_sample_T50_DDIM1.pt', 'results/Burgers/sample/Datetime_20250831_194147_Loss_1D_Burgers_UNet_diffusion_sample_T50_DDIM1.pt', 'results/Burgers/sample/Datetime_20250901_022514_Loss_1D_Burgers_UNet_diffusion_sample_T50_DDIM1.pt']",-1,5e-07,0.0006744,0.0035662,0.000144,-6.8317237,0.6855556,0.5966667,0.3988889,0.1377778,7e-07,0.000807,0.0039332,0.0001511,-6.8144765,0.6720001,0.59,0.408,0.114,Burgers,Burgers/sample/test.csv,sample,5,1D_Burgers,,,,,,,,,,,,,,,,,
1D_KS,1,0,1000,True,random,2,0.0,UNet,diffusion,25,1,False,default,256,1,1024,5000,150,default,0.0005,0,step,adam,1,0.05,100,0.0,10,False,0.1,64,2,50,"(0.001, 0.35)",deterministic,crps,False,True,True,False,standard,False,1.0,linear,,1.0,4,10,5.0,10,lora,10,0.001,10,False,"['results/KS/deterministic/Datetime_20250902_080935_Loss_1D_KS_UNet_diffusion_deterministic_T50_DDIM1.pt', 'results/KS/deterministic/Datetime_20250902_115757_Loss_1D_KS_UNet_diffusion_deterministic_T50_DDIM1.pt', 'results/KS/deterministic/Datetime_20250902_163740_Loss_1D_KS_UNet_diffusion_deterministic_T50_DDIM1.pt', 'results/KS/deterministic/Datetime_20250902_210806_Loss_1D_KS_UNet_diffusion_deterministic_T50_DDIM1.pt', 'results/KS/deterministic/Datetime_20250903_020127_Loss_1D_KS_UNet_diffusion_deterministic_T50_DDIM1.pt']",-1,3.14e-05,0.0056039,0.060362,0.0024059,-3.8473806,0.0,0.0,0.0,0.0,3.32e-05,0.005758,0.0616225,0.0024605,-3.8162336,0.0,0.0,0.0,0.0,KS,KS/deterministic/test.csv,deterministic,1,1D_KS,,,,,,,,,,,,,,,,,
1D_KS,1,0,1000,True,random,2,0.0,UNet,diffusion,25,2,False,default,256,1,1024,5000,150,default,0.0005,0,step,adam,1,0.05,100,0.0,10,False,0.1,64,2,50,"(0.001, 0.35)",deterministic,crps,False,True,True,False,standard,False,1.0,linear,,1.0,4,10,5.0,10,lora,10,0.001,10,False,"['results/KS/deterministic/Datetime_20250902_080935_Loss_1D_KS_UNet_diffusion_deterministic_T50_DDIM1.pt', 'results/KS/deterministic/Datetime_20250902_115757_Loss_1D_KS_UNet_diffusion_deterministic_T50_DDIM1.pt', 'results/KS/deterministic/Datetime_20250902_163740_Loss_1D_KS_UNet_diffusion_deterministic_T50_DDIM1.pt', 'results/KS/deterministic/Datetime_20250902_210806_Loss_1D_KS_UNet_diffusion_deterministic_T50_DDIM1.pt', 'results/KS/deterministic/Datetime_20250903_020127_Loss_1D_KS_UNet_diffusion_deterministic_T50_DDIM1.pt']",-1,3.18e-05,0.0056417,0.0591652,0.0023929,-3.9743056,0.0,0.0,0.0,0.0,3.23e-05,0.0056827,0.0592702,0.0023737,-3.9907286,0.0,0.0,0.0,0.0,KS,KS/deterministic/test.csv,deterministic,2,1D_KS,,,,,,,,,,,,,,,,,
1D_KS,1,0,1000,True,random,2,0.0,UNet,diffusion,25,3,False,default,256,1,1024,5000,150,default,0.0005,0,step,adam,1,0.05,100,0.0,10,False,0.1,64,2,50,"(0.001, 0.35)",deterministic,crps,False,True,True,False,standard,False,1.0,linear,,1.0,4,10,5.0,10,lora,10,0.001,10,False,"['results/KS/deterministic/Datetime_20250902_080935_Loss_1D_KS_UNet_diffusion_deterministic_T50_DDIM1.pt', 'results/KS/deterministic/Datetime_20250902_115757_Loss_1D_KS_UNet_diffusion_deterministic_T50_DDIM1.pt', 'results/KS/deterministic/Datetime_20250902_163740_Loss_1D_KS_UNet_diffusion_deterministic_T50_DDIM1.pt', 'results/KS/deterministic/Datetime_20250902_210806_Loss_1D_KS_UNet_diffusion_deterministic_T50_DDIM1.pt', 'results/KS/deterministic/Datetime_20250903_020127_Loss_1D_KS_UNet_diffusion_deterministic_T50_DDIM1.pt']",-1,3.63e-05,0.0060268,0.0641461,0.0026443,-3.9059544,0.0,0.0,0.0,0.0,4e-05,0.0063216,0.0662617,0.0026827,-3.8750629,0.0,0.0,0.0,0.0,KS,KS/deterministic/test.csv,deterministic,3,1D_KS,,,,,,,,,,,,,,,,,
1D_KS,1,0,1000,True,random,2,0.0,UNet,diffusion,25,4,False,default,256,1,1024,5000,150,default,0.0005,0,step,adam,1,0.05,100,0.0,10,False,0.1,64,2,50,"(0.001, 0.35)",deterministic,crps,False,True,True,False,standard,False,1.0,linear,,1.0,4,10,5.0,10,lora,10,0.001,10,False,"['results/KS/deterministic/Datetime_20250902_080935_Loss_1D_KS_UNet_diffusion_deterministic_T50_DDIM1.pt', 'results/KS/deterministic/Datetime_20250902_115757_Loss_1D_KS_UNet_diffusion_deterministic_T50_DDIM1.pt', 'results/KS/deterministic/Datetime_20250902_163740_Loss_1D_KS_UNet_diffusion_deterministic_T50_DDIM1.pt', 'results/KS/deterministic/Datetime_20250902_210806_Loss_1D_KS_UNet_diffusion_deterministic_T50_DDIM1.pt', 'results/KS/deterministic/Datetime_20250903_020127_Loss_1D_KS_UNet_diffusion_deterministic_T50_DDIM1.pt']",-1,2.05e-05,0.0045247,0.0472463,0.0019248,-4.3084135,0.0044444,0.0011111,0.0,0.0,2.17e-05,0.0046571,0.0492226,0.0019992,-4.2590251,0.006,0.001,0.0,0.0,KS,KS/deterministic/test.csv,deterministic,4,1D_KS,,,,,,,,,,,,,,,,,
1D_KS,1,0,1000,True,random,2,0.0,UNet,diffusion,25,5,False,default,256,1,1024,5000,150,default,0.0005,0,step,adam,1,0.05,100,0.0,10,False,0.1,64,2,50,"(0.001, 0.35)",deterministic,crps,False,True,True,False,standard,False,1.0,linear,,1.0,4,10,5.0,10,lora,10,0.001,10,False,"['results/KS/deterministic/Datetime_20250902_080935_Loss_1D_KS_UNet_diffusion_deterministic_T50_DDIM1.pt', 'results/KS/deterministic/Datetime_20250902_115757_Loss_1D_KS_UNet_diffusion_deterministic_T50_DDIM1.pt', 'results/KS/deterministic/Datetime_20250902_163740_Loss_1D_KS_UNet_diffusion_deterministic_T50_DDIM1.pt', 'results/KS/deterministic/Datetime_20250902_210806_Loss_1D_KS_UNet_diffusion_deterministic_T50_DDIM1.pt', 'results/KS/deterministic/Datetime_20250903_020127_Loss_1D_KS_UNet_diffusion_deterministic_T50_DDIM1.pt']",-1,2.82e-05,0.0053127,0.0571051,0.0023125,-4.0393004,0.0,0.0,0.0,0.0,3.34e-05,0.0057759,0.0600194,0.0023885,-3.9998209,0.0,0.0,0.0,0.0,KS,KS/deterministic/test.csv,deterministic,5,1D_KS,,,,,,,,,,,,,,,,,
1D_KS,1,0,1000,True,random,2,0.0,UNet,diffusion,25,1,False,default,128,1,1024,5000,150,default,0.0005,0,step,adam,1,0.05,100,0.0,10,False,0.1,64,2,50,"(0.001, 0.2)",iDDPM,crps,False,True,True,False,standard,False,1.0,linear,,1.0,4,10,5.0,10,lora,10,1e-05,10,False,"['results/KS/iddpm/Datetime_20251211_163539_Loss_1D_KS_UNet_diffusion_iDDPM_T50_DDIM1.pt', 'results/KS/iddpm/Datetime_20251211_212420_Loss_1D_KS_UNet_diffusion_iDDPM_T50_DDIM1.pt', 'results/KS/iddpm/Datetime_20251212_022919_Loss_1D_KS_UNet_diffusion_iDDPM_T50_DDIM1.pt', 'results/KS/iddpm/Datetime_20251212_064427_Loss_1D_KS_UNet_diffusion_iDDPM_T50_DDIM1.pt', 'results/KS/iddpm/Datetime_20251212_114502_Loss_1D_KS_UNet_diffusion_iDDPM_T50_DDIM1.pt']",-1,2.16e-05,0.0046526,0.0502745,0.0020056,-4.1616383,0.0,0.0,0.0,0.0,2.19e-05,0.004677,0.050276,0.0020214,-4.1438828,0.001,0.0,0.0,0.0,KS,KS/iddpm/test.csv,iDDPM,1,1D_KS,,,,,,,,,,,,,,,,,
1D_KS,1,0,1000,True,random,2,0.0,UNet,diffusion,25,2,False,default,128,1,1024,5000,150,default,0.0005,0,step,adam,1,0.05,100,0.0,10,False,0.1,64,2,50,"(0.001, 0.2)",iDDPM,crps,False,True,True,False,standard,False,1.0,linear,,1.0,4,10,5.0,10,lora,10,1e-05,10,False,"['results/KS/iddpm/Datetime_20251211_163539_Loss_1D_KS_UNet_diffusion_iDDPM_T50_DDIM1.pt', 'results/KS/iddpm/Datetime_20251211_212420_Loss_1D_KS_UNet_diffusion_iDDPM_T50_DDIM1.pt', 'results/KS/iddpm/Datetime_20251212_022919_Loss_1D_KS_UNet_diffusion_iDDPM_T50_DDIM1.pt', 'results/KS/iddpm/Datetime_20251212_064427_Loss_1D_KS_UNet_diffusion_iDDPM_T50_DDIM1.pt', 'results/KS/iddpm/Datetime_20251212_114502_Loss_1D_KS_UNet_diffusion_iDDPM_T50_DDIM1.pt']",-1,2.02e-05,0.0044904,0.0465134,0.0018671,-4.3145046,0.0,0.0,0.0,0.0,2.09e-05,0.0045756,0.0466855,0.0018588,-4.3153777,0.0,0.0,0.0,0.0,KS,KS/iddpm/test.csv,iDDPM,2,1D_KS,,,,,,,,,,,,,,,,,
1D_KS,1,0,1000,True,random,2,0.0,UNet,diffusion,25,3,False,default,128,1,1024,5000,150,default,0.0005,0,step,adam,1,0.05,100,0.0,10,False,0.1,64,2,50,"(0.001, 0.2)",iDDPM,crps,False,True,True,False,standard,False,1.0,linear,,1.0,4,10,5.0,10,lora,10,1e-05,10,False,"['results/KS/iddpm/Datetime_20251211_163539_Loss_1D_KS_UNet_diffusion_iDDPM_T50_DDIM1.pt', 'results/KS/iddpm/Datetime_20251211_212420_Loss_1D_KS_UNet_diffusion_iDDPM_T50_DDIM1.pt', 'results/KS/iddpm/Datetime_20251212_022919_Loss_1D_KS_UNet_diffusion_iDDPM_T50_DDIM1.pt', 'results/KS/iddpm/Datetime_20251212_064427_Loss_1D_KS_UNet_diffusion_iDDPM_T50_DDIM1.pt', 'results/KS/iddpm/Datetime_20251212_114502_Loss_1D_KS_UNet_diffusion_iDDPM_T50_DDIM1.pt']",-1,2.86e-05,0.0053458,0.0555132,0.0021915,-4.1731825,0.0022222,0.0011111,0.0,0.0,3.13e-05,0.0055949,0.057756,0.0022506,-4.1311827,0.0,0.0,0.0,0.0,KS,KS/iddpm/test.csv,iDDPM,3,1D_KS,,,,,,,,,,,,,,,,,
1D_KS,1,0,1000,True,random,2,0.0,UNet,diffusion,25,4,False,default,128,1,1024,5000,150,default,0.0005,0,step,adam,1,0.05,100,0.0,10,False,0.1,64,2,50,"(0.001, 0.2)",iDDPM,crps,False,True,True,False,standard,False,1.0,linear,,1.0,4,10,5.0,10,lora,10,1e-05,10,False,"['results/KS/iddpm/Datetime_20251211_163539_Loss_1D_KS_UNet_diffusion_iDDPM_T50_DDIM1.pt', 'results/KS/iddpm/Datetime_20251211_212420_Loss_1D_KS_UNet_diffusion_iDDPM_T50_DDIM1.pt', 'results/KS/iddpm/Datetime_20251212_022919_Loss_1D_KS_UNet_diffusion_iDDPM_T50_DDIM1.pt', 'results/KS/iddpm/Datetime_20251212_064427_Loss_1D_KS_UNet_diffusion_iDDPM_T50_DDIM1.pt', 'results/KS/iddpm/Datetime_20251212_114502_Loss_1D_KS_UNet_diffusion_iDDPM_T50_DDIM1.pt']",-1,1.85e-05,0.0042979,0.0449733,0.0017755,-4.4019594,0.0,0.0,0.0,0.0,1.89e-05,0.0043492,0.0460639,0.0018337,-4.3416233,0.002,0.0,0.0,0.0,KS,KS/iddpm/test.csv,iDDPM,4,1D_KS,,,,,,,,,,,,,,,,,
1D_KS,1,0,1000,True,random,2,0.0,UNet,diffusion,25,5,False,default,128,1,1024,5000,150,default,0.0005,0,step,adam,1,0.05,100,0.0,10,False,0.1,64,2,50,"(0.001, 0.2)",iDDPM,crps,False,True,True,False,standard,False,1.0,linear,,1.0,4,10,5.0,10,lora,10,1e-05,10,False,"['results/KS/iddpm/Datetime_20251211_163539_Loss_1D_KS_UNet_diffusion_iDDPM_T50_DDIM1.pt', 'results/KS/iddpm/Datetime_20251211_212420_Loss_1D_KS_UNet_diffusion_iDDPM_T50_DDIM1.pt', 'results/KS/iddpm/Datetime_20251212_022919_Loss_1D_KS_UNet_diffusion_iDDPM_T50_DDIM1.pt', 'results/KS/iddpm/Datetime_20251212_064427_Loss_1D_KS_UNet_diffusion_iDDPM_T50_DDIM1.pt', 'results/KS/iddpm/Datetime_20251212_114502_Loss_1D_KS_UNet_diffusion_iDDPM_T50_DDIM1.pt']",-1,2.54e-05,0.0050374,0.0530855,0.0021517,-4.2077298,0.0011111,0.0,0.0,0.0,3.2e-05,0.0056556,0.0562246,0.0022309,-4.1850166,0.001,0.0,0.0,0.0,KS,KS/iddpm/test.csv,iDDPM,5,1D_KS,,,,,,,,,,,,,,,,,
1D_KS,1,0,1000,True,random,2,0.0,UNet,diffusion,25,1,False,default,128,1,1024,5000,150,default,0.0005,100,step,adam,1,0.05,100,0.0,10,False,0.1,64,2,50,"(0.001, 0.2)",mixednormal,crps,False,True,True,False,standard,False,1.0,linear,,1.0,4,50,5.0,10,lora,10,0.001,10,False,"['results/KS/mixednormal/Datetime_20250831_190236_Loss_1D_KS_UNet_diffusion_mixednormal_T50_DDIM1.pt', 'results/KS/mixednormal/Datetime_20250901_012258_Loss_1D_KS_UNet_diffusion_mixednormal_T50_DDIM1.pt', 'results/KS/mixednormal/Datetime_20250901_093001_Loss_1D_KS_UNet_diffusion_mixednormal_T50_DDIM1.pt', 'results/KS/mixednormal/Datetime_20250901_172355_Loss_1D_KS_UNet_diffusion_mixednormal_T50_DDIM1.pt', 'results/KS/mixednormal/Datetime_20250902_010551_Loss_1D_KS_UNet_diffusion_mixednormal_T50_DDIM1.pt']",-1,1.12e-05,0.0033409,0.0495492,0.0019497,-4.0630121,0.98,0.9455556,0.7,0.0255556,1.21e-05,0.0034795,0.0506073,0.0019887,-4.0371943,0.9820001,0.9440001,0.682,0.032,KS,KS/mixednormal/test.csv,mixednormal,1,1D_KS,,,,,,,,,,,,,,,,,
